,Game,Initial,Final,Reward
2683,11201,10000.0,9980.0,-245.0
2684,122,10000.0,10166.89,-5.61
2685,9976,10000.0,9920.97,-278.53
2686,10435,10000.0,9883.35,-338.15
2687,1568,10000.0,9885.24,-331.26
2688,4937,10000.0,9656.9,-643.1
2689,10093,10000.0,9994.68,-131.32
2690,12458,10000.0,11778.12,1570.12
2691,12530,10000.0,9821.66,-431.34
2692,421,10000.0,9839.7,-433.8
2693,4015,10000.0,9949.36,-338.64
2694,6643,10000.0,10019.33,-546.17
2695,12293,10000.0,10025.02,-132.98
2696,11911,10000.0,9997.25,-151.75
2697,13345,10000.0,10144.68,26.18
2698,12134,10000.0,9237.86,-1060.14
2699,12916,10000.0,10063.3,-73.7
2700,2455,10000.0,9914.19,-267.81
2701,6197,10000.0,10097.6,-42.4
2702,2858,10000.0,10174.9,59.4
2703,11361,10000.0,9985.62,-233.38
2704,8669,10000.0,10082.5,-81.5
2705,5447,10000.0,9715.94,-457.56
2706,4597,10000.0,10251.8,27.8
2707,11487,10000.0,9888.64,-385.36
2708,4494,10000.0,10504.62,365.12
2709,11488,10000.0,9870.86,-430.14
2710,8410,10000.0,9918.68,-319.32
2711,2118,10000.0,9985.7,-195.3
2712,5551,10000.0,9964.54,-209.46
2713,12289,10000.0,9541.96,-735.04
2714,11156,10000.0,9959.02,-225.98
2715,10807,10000.0,9959.29,-192.21
2716,7324,10000.0,9654.2,-518.3
2717,2434,10000.0,10000.7,-217.3
2718,12479,10000.0,10252.73,134.73
2719,12722,10000.0,9877.1,-264.9
2720,13884,10000.0,10026.0,-93.0
2721,9806,10000.0,10725.38,565.38
2722,6663,10000.0,9898.52,-372.48
2723,10501,10000.0,9908.08,-376.92
2724,4449,10000.0,10133.5,-49.0
2725,10483,10000.0,9954.47,-299.53
2726,3697,10000.0,10243.42,86.42
2727,11727,10000.0,9860.15,-415.35
2728,12967,10000.0,9960.74,-234.76
2729,5759,10000.0,10043.58,-90.42
2730,10067,10000.0,9903.12,-351.88
2731,5321,10000.0,9931.22,-310.28
2732,12029,10000.0,9965.32,-244.68
2733,3168,10000.0,9961.59,-316.91
2734,8778,10000.0,8924.55,-1376.45
2735,6578,10000.0,9942.48,-258.52
2736,4847,10000.0,10056.66,-104.34
2737,4185,10000.0,9940.11,-329.89
2738,3041,10000.0,9313.34,-972.66
2739,1448,10000.0,10072.82,-181.68
2740,1164,10000.0,9947.76,-322.24
2741,7079,10000.0,10023.8,-218.7
2742,5481,10000.0,10060.15,-145.85
2743,4498,10000.0,9980.0,-207.0
2744,6169,10000.0,9897.55,-563.95
2745,1597,10000.0,10040.14,-194.86
2746,4665,10000.0,10006.9,-119.6
2747,8524,10000.0,9791.66,-525.84
2748,12595,10000.0,9919.48,-361.02
2749,1728,10000.0,10919.68,818.18
2750,3118,10000.0,10134.98,4.98
2751,6022,10000.0,9999.13,-222.87
2752,6907,10000.0,11125.29,980.29
2753,1822,10000.0,11077.9,946.9
2754,2147,10000.0,10001.85,-151.65
2755,3906,10000.0,10090.04,-99.46
2756,11148,10000.0,9979.42,-267.08
2757,7581,10000.0,9994.57,-236.93
2758,2629,10000.0,10106.97,-2.03
2759,12311,10000.0,10117.7,-71.8
2760,6064,10000.0,10174.88,1.38
2761,7037,10000.0,10102.45,-52.55
2762,7895,10000.0,9113.42,-1163.58
2763,1655,10000.0,9719.97,-506.03
2764,10570,10000.0,9983.06,-257.44
2765,3471,10000.0,10138.34,32.34
2766,12951,10000.0,10042.7,-280.8
2767,6683,10000.0,10000.0,0.0
2768,3326,10000.0,9691.49,-600.51
2769,7199,10000.0,10000.0,0.0
2770,9408,10000.0,10032.09,-118.41
2771,11362,10000.0,9938.95,-217.55
2772,1743,10000.0,10019.64,-108.86
2773,5376,10000.0,9866.72,-434.28
2774,11777,10000.0,10040.27,-110.23
2775,5138,10000.0,9937.0,-343.5
2776,360,10000.0,9879.39,-481.61
2777,2436,10000.0,9870.2,-430.8
2778,1601,10000.0,10052.9,-204.1
2779,2318,10000.0,9994.02,-188.98
2780,11397,10000.0,10156.55,146.05
2781,7510,10000.0,9940.71,-188.79
2782,13205,10000.0,9977.94,-301.06
2783,7821,10000.0,9841.82,-318.68
2784,10462,10000.0,10024.64,-91.36
2785,8117,10000.0,9942.33,-323.67
2786,6531,10000.0,9953.33,-231.67
2787,3338,10000.0,10747.62,557.62
2788,8338,10000.0,9991.38,-371.12
2789,9507,10000.0,9990.01,-186.99
2790,7770,10000.0,10014.83,-119.17
2791,3820,10000.0,9910.75,-350.75
2792,446,10000.0,9935.99,-141.01
2793,5194,10000.0,10074.5,-41.5
2794,546,10000.0,9813.73,-595.27
2795,6540,10000.0,10874.33,768.33
2796,3983,10000.0,10168.65,-7.85
2797,6201,10000.0,10095.33,-59.67
2798,11948,10000.0,9877.15,-730.35
2799,1590,10000.0,9969.11,-302.89
2800,2895,10000.0,10001.8,-201.7
2801,8584,10000.0,9940.24,-219.26
2802,19,10000.0,9959.52,-228.48
2803,8696,10000.0,9983.65,-184.35
2804,10410,10000.0,9787.76,-923.24
2805,6629,10000.0,10298.2,180.2
2806,7827,10000.0,10000.0,-46.5
2807,488,10000.0,10138.98,87.48
2808,10511,10000.0,9989.95,-289.05
2809,10400,10000.0,9974.02,-236.48
2810,10502,10000.0,9540.81,-760.19
2811,6732,10000.0,9992.96,-199.04
2812,3040,10000.0,10276.08,152.08
2813,1659,10000.0,10004.22,-135.78
2814,20,10000.0,10227.28,185.28
2815,2174,10000.0,9853.25,-423.75
2816,9768,10000.0,10076.5,-81.5
2817,271,10000.0,9872.52,-334.48
2818,918,10000.0,10329.13,329.63
2819,7098,10000.0,9997.29,-128.71
2820,12421,10000.0,9906.2,-366.8
2821,3392,10000.0,9939.08,-351.92
2822,6390,10000.0,10182.05,96.55
2823,13368,10000.0,10028.74,-134.76
2824,11984,10000.0,9884.0,-393.0
2825,9781,10000.0,9955.05,-245.95
2826,9090,10000.0,10106.49,-17.51
2827,4276,10000.0,9973.57,-317.43
2828,5358,10000.0,9957.5,-290.5
2829,1669,10000.0,9941.98,-325.02
2830,13498,10000.0,10090.1,-47.4
2831,5336,10000.0,9987.09,-228.91
2832,9859,10000.0,10315.79,209.79
2833,3475,10000.0,9918.59,-369.41
2834,9224,10000.0,9815.8,-485.2
2835,1891,10000.0,9897.16,-540.34
2836,7486,10000.0,10104.06,-56.44
2837,9843,10000.0,9960.15,-259.35
2838,3681,10000.0,10108.25,-27.75
2839,1746,10000.0,9963.56,-300.94
2840,1377,10000.0,10012.67,-172.83
2841,12291,10000.0,9953.69,-227.81
2842,5958,10000.0,10073.72,-54.78
2843,2238,10000.0,9813.53,-705.47
2844,8983,10000.0,10064.4,-88.1
2845,10609,10000.0,10069.59,-49.41
2846,1824,10000.0,9966.28,-277.22
2847,6770,10000.0,9990.0,-259.0
2848,5159,10000.0,9968.78,-232.22
2849,8342,10000.0,9796.88,-504.12
2850,9782,10000.0,9755.93,-404.07
2851,3856,10000.0,10055.46,-111.54
2852,11718,10000.0,10009.96,-160.54
2853,7219,10000.0,9962.33,-217.67
2854,4111,10000.0,9884.4,-675.1
2855,11772,10000.0,10061.0,-61.0
2856,4722,10000.0,9959.24,-279.76
2857,11204,10000.0,9958.64,-332.36
2858,4550,10000.0,9991.04,-179.46
2859,2899,10000.0,9996.05,-258.95
2860,1916,10000.0,9998.4,-170.1
2861,141,10000.0,10221.45,211.95
2862,12876,10000.0,9997.57,-248.43
2863,8099,10000.0,10023.95,-167.05
2864,11642,10000.0,10007.3,-117.7
2865,1202,10000.0,10065.1,-192.9
2866,13298,10000.0,9792.01,-771.99
2867,10192,10000.0,9359.66,-923.34
2868,11981,10000.0,9589.97,-942.03
2869,5085,10000.0,10000.0,-264.5
2870,11385,10000.0,9918.91,-240.59
2871,6634,10000.0,10034.5,-195.5
2872,6530,10000.0,10036.52,-79.48
2873,4180,10000.0,10110.51,-118.49
2874,8497,10000.0,10106.88,-29.62
2875,9376,10000.0,9768.35,-924.15
2876,6676,10000.0,10246.63,134.63
2877,7597,10000.0,9976.63,-205.37
2878,1458,10000.0,9920.2,-364.3
2879,13346,10000.0,10061.45,-60.55
2880,10339,10000.0,9836.28,-406.22
2881,5362,10000.0,10126.18,-508.32
2882,13224,10000.0,9977.2,-184.8
2883,13461,10000.0,10066.62,-52.38
2884,11520,10000.0,10020.88,-177.62
2885,5661,10000.0,9771.67,-480.33
2886,8456,10000.0,9824.58,-476.42
2887,9468,10000.0,10012.24,-121.76
2888,140,10000.0,9837.43,-557.57
2889,5852,10000.0,10019.58,-160.92
2890,12448,10000.0,9953.33,-175.67
2891,9758,10000.0,10046.0,-79.0
2892,1320,10000.0,9980.0,-305.5
2893,6418,10000.0,10013.12,-168.88
2894,11131,10000.0,10334.96,228.96
2895,5770,10000.0,10079.66,-78.34
2896,4037,10000.0,9650.3,-566.7
2897,11300,10000.0,9942.5,-218.0
2898,3184,10000.0,10154.47,48.47
2899,7801,10000.0,10385.72,264.22
2900,10912,10000.0,10193.75,75.75
2901,13710,10000.0,9988.38,-251.62
2902,5547,10000.0,9897.68,-441.82
2903,6646,10000.0,10149.62,43.62
2904,1558,10000.0,9980.0,-206.0
2905,2890,10000.0,9890.76,-350.24
2906,1763,10000.0,10008.14,-145.86
2907,3321,10000.0,10048.13,-79.87
2908,7271,10000.0,10061.78,-54.22
2909,13031,10000.0,9954.78,-336.22
2910,8439,10000.0,10000.0,0.0
2911,8231,10000.0,10080.0,-168.5
2912,4648,10000.0,11547.95,1309.45
2913,7650,10000.0,10026.14,-107.86
2914,12699,10000.0,10286.6,159.6
2915,3722,10000.0,9853.97,-745.53
2916,11485,10000.0,9979.0,-195.0
2917,11554,10000.0,10554.7,448.7
2918,10542,10000.0,10138.4,62.9
2919,6225,10000.0,10126.98,-6.02
2920,11673,10000.0,10036.52,-106.48
2921,8054,10000.0,10077.5,-146.5
2922,2912,10000.0,9954.76,-217.74
2923,12815,10000.0,10137.48,122.98
2924,13198,10000.0,9788.98,-458.02
2925,3112,10000.0,9960.0,-259.5
2926,5103,10000.0,9995.79,-139.71
2927,7164,10000.0,10000.0,-123.5
2928,5798,10000.0,9999.26,-174.74
2929,7481,10000.0,10248.48,225.98
2930,9362,10000.0,9894.35,-295.65
2931,6807,10000.0,9945.2,-309.8
2932,6885,10000.0,9932.25,-293.25
2933,3241,10000.0,10133.78,3.78
2934,12636,10000.0,9873.67,-427.33
2935,7739,10000.0,8521.69,-1743.81
2936,11059,10000.0,10060.74,-151.76
2937,723,10000.0,9756.01,-917.49
2938,9015,10000.0,9866.5,-551.0
2939,12221,10000.0,10066.17,-125.33
2940,7609,10000.0,9983.25,-224.25
2941,11959,10000.0,10015.73,-222.27
2942,1481,10000.0,10000.62,-161.38
2943,4976,10000.0,10010.96,-133.54
2944,11514,10000.0,10009.2,-199.8
2945,105,10000.0,9776.17,-619.83
2946,2639,10000.0,9868.85,-689.15
2947,5391,10000.0,9963.49,-257.01
2948,7223,10000.0,9943.52,-335.48
2949,9432,10000.0,10190.56,78.56
2950,10874,10000.0,9872.0,-421.5
2951,12974,10000.0,9696.69,-1008.81
2952,5846,10000.0,10025.72,-135.78
2953,5319,10000.0,10138.18,8.18
2954,7513,10000.0,9696.08,-595.92
2955,8534,10000.0,10527.19,379.19
2956,8265,10000.0,9929.6,-272.9
2957,11888,10000.0,9997.52,-134.48
2958,3862,10000.0,9258.72,-1006.28
2959,13309,10000.0,10050.97,-71.03
2960,6392,10000.0,9872.75,-825.75
2961,6348,10000.0,10130.7,66.2
2962,1733,10000.0,9923.16,-294.84
2963,13478,10000.0,10086.75,-47.25
2964,5459,10000.0,10057.25,-163.75
2965,10284,10000.0,9964.86,-224.64
2966,9438,10000.0,9986.0,-189.5
2967,2584,10000.0,10072.77,-52.73
2968,3335,10000.0,10208.8,99.8
2969,11284,10000.0,10021.9,-157.1
2970,5221,10000.0,9699.5,-598.5
2971,4842,10000.0,9763.69,-486.31
2972,8589,10000.0,10119.6,7.1
2973,11561,10000.0,10015.37,-103.63
2974,677,10000.0,10000.0,0.0
2975,4964,10000.0,10529.45,254.95
2976,5043,10000.0,9941.35,-290.15
2977,4789,10000.0,9991.76,-296.24
2978,4953,10000.0,9954.88,-327.12
2979,6941,10000.0,9980.0,-149.0
2980,2458,10000.0,10221.4,44.4
2981,5720,10000.0,10038.32,-86.68
2982,6307,10000.0,10014.84,-170.16
2983,11684,10000.0,10063.64,-61.36
2984,13563,10000.0,11407.32,1280.32
2985,11833,10000.0,15696.74,5590.74
2986,4315,10000.0,9947.1,-205.4
2987,2740,10000.0,9766.63,-529.87
2988,3157,10000.0,9615.86,-967.64
2989,9062,10000.0,9975.1,-202.4
2990,8689,10000.0,9118.69,-1170.81
2991,1247,10000.0,10003.85,-219.15
2992,6331,10000.0,9659.51,-633.99
2993,3937,10000.0,10027.61,-211.39
2994,10727,10000.0,9863.07,-534.43
2995,8528,10000.0,10027.26,-192.24
2996,10716,10000.0,9433.16,-750.84
2997,604,10000.0,10074.46,-59.54
2998,7252,10000.0,9952.27,-221.73
2999,771,10000.0,9510.42,-1237.08
3000,11145,10000.0,10085.11,-122.39
3001,6482,10000.0,10016.61,-235.89
3002,2640,10000.0,10002.72,-122.28
3003,4733,10000.0,10000.0,-264.5
3004,2163,10000.0,10098.22,-59.78
3005,10029,10000.0,10619.68,541.18
3006,2406,10000.0,9659.5,-626.5
3007,9508,10000.0,10051.67,-163.33
3008,7444,10000.0,9751.07,-519.93
3009,10328,10000.0,10124.44,40.94
3010,5968,10000.0,9930.1,-303.9
3011,68,10000.0,9743.31,-1088.69
3012,567,10000.0,9964.51,-206.99
3013,7977,10000.0,10031.52,-99.48
3014,2618,10000.0,10555.34,449.34
3015,10569,10000.0,9964.8,-258.7
3016,2422,10000.0,10442.98,166.98
3017,10850,10000.0,10631.98,477.98
3018,2845,10000.0,9769.72,-531.28
3019,13765,10000.0,10092.2,-34.8
3020,3278,10000.0,9877.28,-420.72
3021,2963,10000.0,10009.02,-142.98
3022,8404,10000.0,10093.14,-91.86
3023,9169,10000.0,9812.21,-392.79
3024,7936,10000.0,9897.75,-367.25
3025,6046,10000.0,10289.12,78.12
3026,1028,10000.0,10050.78,-126.72
3027,7981,10000.0,9925.85,-288.65
3028,8448,10000.0,10054.88,-88.12
3029,278,10000.0,10044.2,-68.8
3030,8814,10000.0,10373.23,314.73
3031,6815,10000.0,10195.77,5.77
3032,12856,10000.0,10030.76,-211.24
3033,9274,10000.0,9847.7,-450.3
3034,3844,10000.0,9545.24,-755.76
3035,1066,10000.0,10150.8,8.8
3036,6912,10000.0,9992.36,-163.64
3037,5833,10000.0,9823.48,-417.52
3038,4931,10000.0,11520.61,1408.61
3039,13016,10000.0,10117.6,-75.9
3040,4884,10000.0,9951.46,-259.04
3041,4176,10000.0,9665.32,-626.68
3042,8327,10000.0,9909.75,-270.75
3043,6695,10000.0,9928.07,-292.43
3044,2497,10000.0,10261.51,180.01
3045,1997,10000.0,9948.17,-277.33
3046,12262,10000.0,9928.9,-272.1
3047,12914,10000.0,9980.29,-201.71
3048,6452,10000.0,9190.55,-1110.45
3049,6881,10000.0,10013.65,-190.85
3050,13733,10000.0,9997.28,-176.72
3051,9313,10000.0,9980.0,-158.0
3052,8197,10000.0,9790.1,-444.4
3053,7780,10000.0,10147.98,-48.02
3054,2991,10000.0,10102.2,-6.8
3055,1272,10000.0,10455.02,297.52
3056,8627,10000.0,9953.0,-194.0
3057,1357,10000.0,9969.88,-290.12
3058,7752,10000.0,9773.64,-515.36
3059,13670,10000.0,10135.5,-6.5
3060,5884,10000.0,9158.21,-1476.29
3061,9705,10000.0,10009.0,-160.0
3062,6420,10000.0,9427.52,-870.48
3063,7460,10000.0,9992.65,-193.35
3064,7583,10000.0,10389.83,-162.67
3065,7155,10000.0,10046.4,-125.1
3066,4515,10000.0,10033.02,-85.98
3067,8884,10000.0,9811.46,-489.54
3068,4649,10000.0,10007.11,-179.89
3069,5377,10000.0,10050.29,-116.71
3070,774,10000.0,8618.14,-1881.86
3071,3435,10000.0,9924.54,-358.96
3072,7850,10000.0,10046.04,-122.46
3073,12553,10000.0,9963.32,-186.18
3074,6506,10000.0,9954.82,-220.68
3075,2098,10000.0,9983.55,-193.45
3076,2502,10000.0,10149.45,142.95
3077,4970,10000.0,11091.0,982.0
3078,11900,10000.0,9670.54,-516.96
3079,10582,10000.0,9955.8,-212.2
3080,10929,10000.0,9930.62,-352.88
3081,11270,10000.0,9956.24,-202.76
3082,2968,10000.0,10145.95,34.95
3083,694,10000.0,10041.71,6.21
3084,10039,10000.0,9839.66,-446.34
3085,11687,10000.0,10228.7,113.7
3086,1665,10000.0,9856.24,-440.76
3087,12368,10000.0,11157.6,942.6
3088,6900,10000.0,10000.0,-116.5
3089,5943,10000.0,9894.31,-331.69
3090,5398,10000.0,10021.2,-150.3
3091,5266,10000.0,9451.71,-824.79
3092,12426,10000.0,10009.04,-211.96
3093,8358,10000.0,9925.1,-329.9
3094,5428,10000.0,10012.55,-133.45
3095,5935,10000.0,9935.57,-220.93
3096,5774,10000.0,9974.33,-232.67
3097,9283,10000.0,9888.43,-586.57
3098,9704,10000.0,9740.96,-542.04
3099,1033,10000.0,9850.33,-845.67
3100,11439,10000.0,10388.5,310.0
3101,13460,10000.0,9950.06,-304.94
3102,8727,10000.0,9862.4,-438.6
3103,7285,10000.0,9743.08,-500.92
3104,9517,10000.0,10331.9,174.9
3105,12468,10000.0,9647.24,-653.76
3106,8303,10000.0,10358.24,240.24
3107,73,10000.0,9810.04,-643.46
3108,10908,10000.0,10061.72,-93.28
3109,463,10000.0,9910.01,-359.99
3110,10038,10000.0,9892.16,-264.84
3111,5647,10000.0,8924.55,-1376.45
3112,4675,10000.0,10224.19,109.19
3113,1552,10000.0,9822.17,-683.83
3114,10832,10000.0,9955.58,-314.42
3115,13732,10000.0,9999.5,-160.0
3116,13831,10000.0,10073.72,-45.28
3117,6647,10000.0,10102.76,-15.24
3118,4429,10000.0,9931.3,-334.2
3119,7334,10000.0,9822.14,-343.86
3120,5393,10000.0,10016.52,-142.98
3121,6251,10000.0,9872.27,-428.73
3122,5834,10000.0,10078.74,-113.76
3123,1380,10000.0,9975.2,-181.3
3124,4827,10000.0,9733.7,-815.8
3125,8955,10000.0,9939.97,-246.03
3126,13770,10000.0,10089.06,-29.94
3127,4556,10000.0,8920.6,-1320.9
3128,5445,10000.0,9888.43,-406.57
3129,13430,10000.0,9988.04,-227.96
3130,13526,10000.0,9262.05,-1014.95
3131,3770,10000.0,9988.38,-246.12
3132,4469,10000.0,10205.38,96.38
3133,1526,10000.0,9986.76,-261.24
3134,2866,10000.0,9931.04,-296.96
3135,8183,10000.0,9890.4,-281.6
3136,6256,10000.0,11548.04,1514.54
3137,5239,10000.0,10116.04,-48.96
3138,6180,10000.0,9929.47,-361.53
3139,4369,10000.0,9986.1,-263.4
3140,8606,10000.0,10050.4,-93.1
3141,12779,10000.0,10046.25,-90.75
3142,6383,10000.0,9981.69,-216.31
3143,12091,10000.0,9834.0,-412.5
3144,9905,10000.0,9877.76,-423.24
3145,4253,10000.0,10046.52,-97.98
3146,13192,10000.0,10064.96,-85.54
3147,10909,10000.0,10061.41,-99.59
3148,4094,10000.0,9959.8,-298.2
3149,13767,10000.0,10112.42,3.42
3150,3092,10000.0,9967.11,-176.89
3151,8970,10000.0,9971.15,-211.85
3152,6636,10000.0,10319.84,213.84
3153,5985,10000.0,10021.25,-112.75
3154,4974,10000.0,9519.82,-718.18
3155,818,10000.0,9978.19,-265.31
3156,9104,10000.0,9508.31,-989.19
3157,9485,10000.0,10059.62,-62.88
3158,12470,10000.0,10068.8,-116.2
3159,10925,10000.0,10024.0,-113.0
3160,3355,10000.0,10034.52,-102.48
3161,4255,10000.0,9604.64,-612.36
3162,11024,10000.0,12122.85,1965.35
3163,9862,10000.0,10187.41,-291.09
3164,12730,10000.0,9783.12,-514.88
3165,5434,10000.0,6625.72,-4055.28
3166,9139,10000.0,9868.7,-669.3
3167,5806,10000.0,9868.0,-430.0
3168,7866,10000.0,10146.99,-40.01
3169,4543,10000.0,9981.47,-198.53
3170,3255,10000.0,10017.8,-140.2
3171,2625,10000.0,9987.6,-216.9
3172,8491,10000.0,9921.25,-342.75
3173,2133,10000.0,9777.4,-520.6
3174,1676,10000.0,10009.23,-158.27
3175,12853,10000.0,9906.85,-384.15
3176,9346,10000.0,9467.66,-825.34
3177,5297,10000.0,9938.78,-341.72
3178,7459,10000.0,10284.95,254.45
3179,13243,10000.0,10202.68,85.18
3180,4778,10000.0,10110.55,1.55
3181,1994,10000.0,10134.16,25.16
3182,13232,10000.0,10145.5,33.5
3183,1118,10000.0,9689.75,-598.25
3184,10088,10000.0,10021.33,-171.17
3185,11560,10000.0,9980.0,-272.0
3186,11456,10000.0,9855.68,-430.32
3187,5388,10000.0,9868.0,-430.0
3188,12357,10000.0,10123.96,11.96
3189,7226,10000.0,9951.63,-333.37
3190,1574,10000.0,10604.99,484.99
3191,2696,10000.0,9825.18,-453.32
3192,10370,10000.0,9999.26,-195.74
3193,9256,10000.0,9932.19,-220.81
3194,1271,10000.0,9783.2,-516.8
3195,1697,10000.0,10359.26,295.76
3196,9633,10000.0,10076.55,-43.95
3197,1929,10000.0,10059.8,-152.2
3198,2388,10000.0,9980.0,-212.0
3199,4082,10000.0,10012.07,-129.43
3200,3791,10000.0,10027.03,-116.47
3201,11638,10000.0,9906.77,-373.73
3202,5462,10000.0,9759.9,-775.6
3203,6782,10000.0,9986.18,-143.32
3204,6334,10000.0,10014.33,-152.67
3205,837,10000.0,9870.01,-823.49
3206,2265,10000.0,9760.86,-516.14
3207,11591,10000.0,10067.69,-164.31
3208,1546,10000.0,10000.0,-264.5
3209,1307,10000.0,9951.0,-317.0
3210,509,10000.0,9949.67,-412.83
3211,8568,10000.0,10000.0,-264.5
3212,9271,10000.0,10910.29,295.79
3213,7805,10000.0,9910.65,-261.85
3214,11139,10000.0,9734.55,-548.45
3215,7439,10000.0,11472.65,1366.65
3216,9967,10000.0,9941.4,-248.1
3217,4187,10000.0,9877.77,-352.23
3218,12198,10000.0,10262.37,148.37
3219,13637,10000.0,10120.18,-126.82
3220,8366,10000.0,9969.55,-186.45
3221,4511,10000.0,10023.9,-141.6
3222,11064,10000.0,9943.88,-329.12
3223,5660,10000.0,9799.49,-756.01
3224,1269,10000.0,9812.36,-488.64
3225,4243,10000.0,9909.91,-381.09
3226,1068,10000.0,9963.42,-326.58
3227,10377,10000.0,9945.99,-279.01
3228,6680,10000.0,10044.61,-137.39
3229,12339,10000.0,9383.12,-1282.38
3230,10349,10000.0,9935.7,-275.8
3231,8089,10000.0,9850.22,-547.28
3232,3457,10000.0,9851.17,-438.33
3233,7077,10000.0,9950.0,-338.0
3234,5246,10000.0,10027.85,-102.15
3235,10448,10000.0,10366.37,257.37
3236,1740,10000.0,10002.55,-137.45
3237,8179,10000.0,10390.78,197.78
3238,5203,10000.0,10036.16,-88.84
3239,3305,10000.0,9926.7,-335.8
3240,9259,10000.0,10216.5,60.0
3241,1350,10000.0,9898.27,-613.23
3242,2397,10000.0,9962.21,-222.29
3243,8489,10000.0,9987.16,-165.84
3244,7050,10000.0,9934.17,-333.33
3245,795,10000.0,10473.75,471.25
3246,5641,10000.0,9976.52,-161.48
3247,9987,10000.0,9979.09,-193.41
3248,13800,10000.0,9206.89,-1091.11
3249,6422,10000.0,9927.28,-276.72
3250,10857,10000.0,9531.84,-746.66
3251,10326,10000.0,9988.8,-182.7
3252,6800,10000.0,9387.27,-1424.23
3253,2303,10000.0,10000.29,-169.71
3254,10261,10000.0,10004.25,-244.75
3255,11410,10000.0,9964.92,-192.58
3256,10709,10000.0,10000.0,-61.5
3257,9956,10000.0,9933.63,-262.87
3258,7976,10000.0,9913.85,-257.65
3259,5296,10000.0,9937.73,-310.77
3260,9111,10000.0,9658.0,-637.0
3261,5052,10000.0,9673.55,-558.95
3262,8707,10000.0,10907.03,789.03
3263,8189,10000.0,10485.25,373.25
3264,8888,10000.0,10147.58,-72.42
3265,1291,10000.0,9971.9,-294.1
3266,472,10000.0,9993.24,-65.26
3267,9490,10000.0,10000.0,0.0
3268,13846,10000.0,10105.57,-6.43
3269,7029,10000.0,11171.8,1044.8
3270,9936,10000.0,10000.0,0.0
3271,12231,10000.0,10368.85,259.85
3272,10763,10000.0,10694.28,480.28
3273,13259,10000.0,9921.52,-361.98
3274,8235,10000.0,9983.91,-190.09
3275,518,10000.0,9778.12,-738.88
3276,7327,10000.0,10000.0,0.0
3277,10714,10000.0,10196.92,182.42
3278,3153,10000.0,10156.22,-62.28
3279,13523,10000.0,10146.46,40.46
3280,4325,10000.0,9100.68,-1455.82
3281,4358,10000.0,9772.08,-424.42
3282,10401,10000.0,11789.52,1668.52
3283,13517,10000.0,9932.83,-326.67
3284,8846,10000.0,9972.96,-232.54
3285,10470,10000.0,9851.25,-649.25
3286,8193,10000.0,9971.4,-259.6
3287,227,10000.0,10252.76,186.76
3288,10884,10000.0,10019.97,-120.03
3289,61,10000.0,10106.06,51.06
3290,9901,10000.0,9526.46,-1214.04
3291,11345,10000.0,9919.22,-278.78
3292,4005,10000.0,10044.51,-150.99
3293,11346,10000.0,10001.55,-138.45
3294,6142,10000.0,9786.02,-514.98
3295,6060,10000.0,10034.39,-81.61
3296,13249,10000.0,10130.71,14.21
3297,5960,10000.0,9950.12,-340.88
3298,12555,10000.0,9976.34,-225.16
3299,6549,10000.0,9894.92,-360.58
3300,7632,10000.0,9894.35,-295.65
3301,12525,10000.0,9991.86,-149.64
3302,1696,10000.0,10022.56,-171.44
3303,1932,10000.0,10034.27,-129.73
3304,8570,10000.0,9960.19,-294.81
3305,7553,10000.0,9877.06,-336.94
3306,4767,10000.0,10017.87,-242.13
3307,1110,10000.0,10035.5,-142.0
3308,9538,10000.0,9988.1,-168.4
3309,6579,10000.0,9990.28,-226.22
3310,3648,10000.0,9950.15,-310.85
3311,8008,10000.0,10003.64,-139.36
3312,11845,10000.0,9974.51,-283.49
3313,465,10000.0,9959.32,-73.68
3314,10605,10000.0,9991.39,-167.61
3315,4066,10000.0,10000.49,-191.01
3316,3498,10000.0,10034.74,-74.26
3317,6417,10000.0,9995.65,-175.35
3318,11876,10000.0,10108.55,-58.95
3319,12278,10000.0,10345.56,236.56
3320,9492,10000.0,10641.15,515.65
3321,12409,10000.0,9954.68,-219.32
3322,11329,10000.0,11125.24,959.24
3323,3701,10000.0,10000.0,0.0
3324,12130,10000.0,9598.15,-1010.35
3325,2389,10000.0,10028.08,-99.92
3326,13366,10000.0,10272.49,151.49
3327,10948,10000.0,9984.58,-186.92
3328,2290,10000.0,9736.84,-546.16
3329,11045,10000.0,10007.39,-126.61
3330,11115,10000.0,9938.65,-295.35
3331,2000,10000.0,10146.7,-67.8
3332,1233,10000.0,10103.45,-171.55
3333,4091,10000.0,10040.9,-107.6
3334,2259,10000.0,9968.3,-280.2
3335,13700,10000.0,9826.76,-429.24
3336,5819,10000.0,9584.92,-572.58
3337,8804,10000.0,9764.72,-536.28
3338,2227,10000.0,9947.11,-335.39
3339,1251,10000.0,10032.8,-241.7
3340,751,10000.0,9959.81,-259.19
3341,10577,10000.0,10032.25,-184.75
3342,9422,10000.0,9957.6,-225.4
3343,11595,10000.0,10243.2,83.2
3344,3013,10000.0,10017.7,-117.8
3345,11920,10000.0,9866.72,-434.28
3346,3624,10000.0,9964.04,-260.96
3347,3591,10000.0,9877.37,-306.63
3348,2187,10000.0,10133.43,24.43
3349,7227,10000.0,9938.22,-417.28
3350,3890,10000.0,10054.52,-124.48
3351,9672,10000.0,10180.0,119.5
3352,10887,10000.0,9728.0,-564.0
3353,2427,10000.0,10025.97,-93.03
